name,record,fighter_url,height,weight,reach,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
Yuki Sasaki,25-22-2,http://ufcstats.com/fighter-details/e5c38954c006f15c,"6' 2""",185 lbs.,--,Orthodox,"Sep 12, 1976",1.09,43,1.2,57,0.43,100,66,0.0
Kyosuke Sasaki,3-7-4,http://ufcstats.com/fighter-details/23bd78c3f89bdb54,"5' 7""",183 lbs.,--,Southpaw,"Oct 07, 1979",0.33,45,0.93,46,0.0,0,0,0.0
Yuta Sasaki,21-6-2,http://ufcstats.com/fighter-details/7c3c48cf54a2848e,"5' 10""",125 lbs.,"71""",Southpaw,"Oct 07, 1989",2.16,41,2.5,50,3.03,43,41,1.2
Paul Sass,14-2-0,http://ufcstats.com/fighter-details/7b143a54451263d9,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 04, 1988",0.53,26,1.9,51,0.53,16,33,7.4
Keisuke Sasu,11-3-1,http://ufcstats.com/fighter-details/b7bcf6dfbbb7c16c,"5' 5""",145 lbs.,"69""",Switch,"Sep 30, 1994",2.76,49,2.42,48,3.76,40,61,1.9
Masaaki Satake,1-8-1,http://ufcstats.com/fighter-details/f4a031ac205ac580,"6' 1""",220 lbs.,--,Orthodox,"Aug 17, 1965",1.4,35,3.76,41,0.0,0,58,0.0
Takenori Sato,19-11-7 (1 NC),http://ufcstats.com/fighter-details/276c60b14b571dd4,"5' 10""",170 lbs.,--,Southpaw,"Jun 08, 1985",0.46,33,12.92,9,0.0,0,0,0.0
Takashi Sato,16-7-0,http://ufcstats.com/fighter-details/8abac218746e04ca,"5' 10""",170 lbs.,"73""",Southpaw,"Jun 09, 1990",2.21,41,3.73,44,0.76,37,60,0.0
Shogo Sato,5-1-0 (1 NC),http://ufcstats.com/fighter-details/c982b98d33825763,"5' 7""",170 lbs.,"66""",Southpaw,"Jun 08, 1993",2.14,25,25.71,29,0.0,0,0,0.0
Uran Satybaldiev,9-1-0,http://ufcstats.com/fighter-details/02f484417a6fa69d,"6' 4""",205 lbs.,"79""",Orthodox,"Aug 10, 1994",2.14,25,3.66,44,0.0,0,50,1.7
Jeimeson Saudino,8-5-0,http://ufcstats.com/fighter-details/f6f9d41669dd3eaa,"5' 6""",135 lbs.,--,,"Mar 05, 1991",0.66,30,0.82,84,2.47,50,0,2.5
Tom Sauer,25-12-0,http://ufcstats.com/fighter-details/36ab6af06e312b41,"6' 1""",263 lbs.,--,,"Nov 11, 1970",0.0,0,0.0,0,0.0,0,0,0.0
Townsend Saunders,0-2-0,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6,"5' 5""",170 lbs.,--,Orthodox,--,0.0,0,0.0,0,0.0,0,0,0.0
Ben Saunders,22-13-2,http://ufcstats.com/fighter-details/484acc7b0f856ce9,"6' 2""",170 lbs.,"77""",Orthodox,"Apr 13, 1983",3.23,50,3.58,51,0.2,40,66,1.3
Chad W. Saunders,7-2-0,http://ufcstats.com/fighter-details/4fe9492959834bf7,"5' 10""",170 lbs.,--,Orthodox,--,0.0,0,0.0,0,0.0,0,0,0.0
Chris Saunders,16-8-0,http://ufcstats.com/fighter-details/b35a159f525764eb,"5' 8""",155 lbs.,--,,"Mar 11, 1986",1.48,22,2.96,75,3.7,100,0,0.0
Christien Savoie,10-2-1,http://ufcstats.com/fighter-details/67f0d1b1b0b39bec,"5' 11""",170 lbs.,"72""",Orthodox,"Aug 29, 1992",1.39,45,6.95,23,0.0,0,12,0.0
Lumumba Sayers,6-5-0,http://ufcstats.com/fighter-details/402ea3b5ee233852,"6' 0""",185 lbs.,--,,"Jun 30, 1978",2.54,41,2.37,48,7.63,75,0,2.5
Matt Sayles,8-4-0,http://ufcstats.com/fighter-details/5b8ba8f5512893b1,"5' 7""",155 lbs.,"68""",Orthodox,"Feb 21, 1994",4.83,41,2.81,61,0.36,16,81,0.7
Brandon Sayles,5-1-0,http://ufcstats.com/fighter-details/72b7c071910990b1,"6' 5""",265 lbs.,--,,"Apr 23, 1981",0.0,0,0.0,0,0.0,0,0,0.0
Mikheil Sazhiniani,13-3-0,http://ufcstats.com/fighter-details/22a1f83edb865aee,"6' 0""",205 lbs.,"71""",Orthodox,"Oct 05, 1996",2.27,28,3.03,52,0.0,0,100,0.0
Mark Scanlon,9-2-0,http://ufcstats.com/fighter-details/771b60ff889661c8,"5' 9""",170 lbs.,--,Orthodox,--,2.2,35,3.33,48,3.0,75,25,2.0
Eric Schafer,14-8-2,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd,"6' 3""",185 lbs.,"76""",Orthodox,"Sep 20, 1977",1.89,34,3.38,56,1.81,36,50,1.8
Kerry Schall,24-13-0 (1 NC),http://ufcstats.com/fighter-details/030f08370fd1c2bb,"6' 2""",265 lbs.,--,Orthodox,"Aug 09, 1971",0.94,11,4.84,63,0.0,0,0,0.0
Eric Schambari,15-6-0,http://ufcstats.com/fighter-details/66e981516e2476d1,"5' 11""",185 lbs.,--,Orthodox,"Apr 22, 1978",1.43,42,1.07,54,3.0,42,0,1.0
Brendan Schaub,10-5-0,http://ufcstats.com/fighter-details/89a407032911e27e,"6' 4""",245 lbs.,"78""",Orthodox,"Mar 18, 1983",2.92,37,2.22,57,2.32,46,72,0.4
Matheus Scheffel,14-7-0,http://ufcstats.com/fighter-details/a296ad1d238d97df,"6' 2""",205 lbs.,"75""",Orthodox,"Nov 04, 1992",1.33,36,3.0,47,0.0,0,100,0.0
Antonio Schembri,5-5-0,http://ufcstats.com/fighter-details/a3244e3238541482,"5' 9""",205 lbs.,--,Orthodox,"Jun 01, 1974",0.72,26,2.12,55,1.31,40,0,0.4
Fabiano Scherner,11-10-0 (3 NC),http://ufcstats.com/fighter-details/0bc7e61d204f2137,"6' 3""",257 lbs.,--,Orthodox,"Jun 30, 1972",1.31,31,3.2,38,1.09,33,40,0.0
Samy Schiavo,10-6-0,http://ufcstats.com/fighter-details/1208ffc5be6e31ad,"5' 8""",155 lbs.,--,Orthodox,"Dec 24, 1975",1.68,34,2.62,38,0.94,50,66,0.9
Pat Schilling,5-2-0,http://ufcstats.com/fighter-details/de12bd65e2f46478,"5' 8""",145 lbs.,--,Orthodox,"Aug 28, 1988",1.87,26,8.24,52,0.0,0,0,0.0
Joe Schilling,2-5-0,http://ufcstats.com/fighter-details/f41fad444939056b,"6' 3""",185 lbs.,--,,--,2.84,52,2.64,48,0.0,0,44,0.0
Semmy Schilt,26-14-1,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2,"6' 10""",265 lbs.,--,Orthodox,"Oct 27, 1973",1.2,50,1.31,53,0.0,0,47,1.1
Adam Schindler,10-6-0,http://ufcstats.com/fighter-details/89ea01f5a7ada40c,"5' 8""",155 lbs.,--,,"May 19, 1983",0.0,0,0.0,0,0.0,0,0,0.0
Daniel Schmitt,2-3-0,http://ufcstats.com/fighter-details/bd02e222a6166d50,--,185 lbs.,--,,--,0.0,0,0.0,0,0.0,0,0,0.0
Colleen Schneider,11-7-0,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed,--,135 lbs.,--,,"Mar 12, 1982",2.17,48,2.5,50,2.5,50,60,0.0
Matt Schnell,17-10-0 (1 NC),http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 15, 1990",4.07,40,4.11,55,0.6,45,43,1.2
Alex Schoenauer,15-10-0,http://ufcstats.com/fighter-details/fdfef29ba17ee525,"6' 3""",185 lbs.,--,Orthodox,"May 05, 1976",1.22,40,2.27,42,0.0,0,22,4.9
Bailey Schoenfelder,5-1-0,http://ufcstats.com/fighter-details/b0353e7f5038dd09,"6' 3""",265 lbs.,"76""",Orthodox,"Sep 22, 1997",0.0,0,9.86,53,0.0,0,0,0.0
Darrill Schoonover,14-8-0,http://ufcstats.com/fighter-details/5a558ba1ff5e9121,"6' 2""",220 lbs.,--,Orthodox,"Jul 18, 1985",1.2,33,4.35,38,0.0,0,50,1.1
Bob Schrijber,20-17-1,http://ufcstats.com/fighter-details/d86e913c548c07c2,"6' 0""",240 lbs.,--,Orthodox,"Mar 03, 1965",0.0,0,0.0,0,0.0,0,0,0.0
Nate Schroeder,11-10-0,http://ufcstats.com/fighter-details/040426baba8a45e8,"6' 1""",230 lbs.,--,,"Jun 02, 1973",0.0,0,0.0,0,0.0,0,0,0.0
Lacey Schuckman,11-10-0,http://ufcstats.com/fighter-details/e44c679c30403cba,"5' 3""",125 lbs.,--,,"Jul 16, 1988",0.0,0,0.0,0,0.0,0,0,0.0
Mark Schultz,1-1-0,http://ufcstats.com/fighter-details/c1684f00c626f4c0,"5' 9""",200 lbs.,--,Orthodox,"Oct 26, 1960",0.0,0,0.0,0,0.0,0,0,0.0
Wes Schultz,8-3-0,http://ufcstats.com/fighter-details/b4443fae47e7eb9d,"6' 1""",185 lbs.,"77""",Orthodox,"Aug 09, 1996",4.6,43,4.97,45,4.52,25,0,1.1
Brian Schwartz,1-1-0,http://ufcstats.com/fighter-details/99c80d2bd5dbe5a9,"6' 3""",170 lbs.,--,Orthodox,--,1.27,44,0.87,45,0.0,0,50,1.0
Eric Schwartz,2-0-0,http://ufcstats.com/fighter-details/79cbdf233e5e0496,--,205 lbs.,--,,--,0.0,0,0.0,0,0.0,0,0,0.0
Justin Scoggins,11-5-0,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b,"5' 7""",125 lbs.,"66""",Southpaw,"May 02, 1992",3.56,51,2.16,55,3.42,63,82,0.5
Brad Scott,11-6-0,http://ufcstats.com/fighter-details/34e552520a934063,"6' 1""",170 lbs.,"76""",Orthodox,"Jun 24, 1989",3.52,41,4.31,57,0.32,15,63,0.7
Greg Scott,3-4-0,http://ufcstats.com/fighter-details/0b235384fe23fc9c,"5' 9""",145 lbs.,--,,--,3.9,55,7.79,37,11.69,100,0,0.0
Louis Lee Scott,10-0-0,http://ufcstats.com/fighter-details/4327506eb9ee342f,"5' 8""",135 lbs.,"70""",Orthodox,"Feb 26, 2000",5.35,58,0.81,71,2.43,66,100,0.0
Zachary Scroggin,7-1-0,http://ufcstats.com/fighter-details/03dee485905dbc9f,"6' 3""",170 lbs.,"74""",Orthodox,"Mar 09, 1996",2.4,37,8.8,68,0.0,0,0,0.0
Mike Seal,13-15-1 (1 NC),http://ufcstats.com/fighter-details/0c01568b1ac77bff,"6' 4""",185 lbs.,--,Orthodox,"Jul 30, 1977",5.5,68,3.33,50,0.0,0,33,0.0
Demba Seck,10-3-0,http://ufcstats.com/fighter-details/b9af9f8834e39d3e,"6' 1""",145 lbs.,"74""",Orthodox,"Jul 07, 1993",1.5,40,5.25,22,0.0,0,60,0.0
Matt Secor,8-4-0,http://ufcstats.com/fighter-details/d1ce40aca99a9b70,"6' 0""",170 lbs.,--,,"Sep 26, 1986",0.51,20,0.81,50,3.03,100,0,3.0
Kenneth Seegrist,4-7-0,http://ufcstats.com/fighter-details/55e94a9b525dcf45,"6' 0""",185 lbs.,--,Orthodox,"Oct 21, 1980",3.21,66,1.28,0,0.0,0,40,14.4
Neil Seery,16-13-0,http://ufcstats.com/fighter-details/49a74b9fb2e45fdf,"5' 4""",125 lbs.,"64""",Orthodox,"Aug 30, 1979",3.56,41,3.79,58,0.78,27,53,1.6
Rony Sefo,0-2-0,http://ufcstats.com/fighter-details/d6b68eaf4b68b160,"5' 9""",225 lbs.,--,Orthodox,"Apr 10, 1972",0.0,0,0.43,0,0.0,0,0,0.0
Ray Sefo,2-2-0,http://ufcstats.com/fighter-details/646d5dbe509accd4,"6' 0""",240 lbs.,--,Orthodox,"Feb 15, 1971",0.86,31,1.71,72,0.0,0,66,0.0
Brendan Seguin,23-19-1,http://ufcstats.com/fighter-details/e4bb7e483c4ad318,"6' 0""",185 lbs.,--,,"Jul 03, 1976",2.6,45,0.6,84,5.0,62,100,0.0
Tetsuya Seki,14-8-1,http://ufcstats.com/fighter-details/5e1062e066c601e6,"5' 10""",155 lbs.,--,,"Feb 08, 1994",0.0,0,0.0,0,0.0,0,0,0.0
Stefan Sekulic,12-4-0,http://ufcstats.com/fighter-details/348dff4e03bd18c6,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992",1.83,50,2.83,64,2.0,33,25,0.5
Pete Sell,10-7-0,http://ufcstats.com/fighter-details/0359313549d230a1,"5' 11""",170 lbs.,"75""",Orthodox,"Aug 05, 1982",2.6,42,3.65,51,0.91,21,47,0.9
Matthew Semelsberger,11-8-0,http://ufcstats.com/fighter-details/4aa58269d0664b5b,"6' 1""",170 lbs.,"75""",Switch,"Nov 23, 1992",3.77,42,4.24,54,1.01,57,45,0.4
Andrei Semenov,34-9-2,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd,"6' 0""",185 lbs.,--,Orthodox,"Jun 17, 1977",0.78,15,2.44,60,1.74,80,55,0.4
Mackens Semerzier,8-4-0 (1 NC),http://ufcstats.com/fighter-details/51b1e2fd9872005b,"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980",2.91,45,3.48,46,2.14,50,50,2.1
Brandon Sene,2-2-0,http://ufcstats.com/fighter-details/3ed134d85dfbd7b4,"5' 11""",205 lbs.,--,,"May 21, 1981",0.0,0,0.0,0,0.0,0,0,0.0
YeDam Seo,7-4-0,http://ufcstats.com/fighter-details/762572d67204fadb,"5' 3""",115 lbs.,"63""",Orthodox,"Mar 20, 1992",1.07,27,2.4,58,0.5,20,42,0.0
DongHyun Seo,7-3-1,http://ufcstats.com/fighter-details/0505e27a5d00704a,"5' 7""",145 lbs.,"67""",Orthodox,"Aug 22, 1990",4.91,63,3.35,41,0.0,0,0,0.0
Kim In Seok,3-6-0,http://ufcstats.com/fighter-details/88b250ba222c3a98,"5' 6""",145 lbs.,--,Orthodox,"Oct 10, 1980",0.87,37,5.19,60,0.0,0,0,0.0
Ray Seraille,8-9-0,http://ufcstats.com/fighter-details/2f04c4183523be2e,"6' 3""",246 lbs.,--,,"Jun 23, 1979",5.29,27,17.65,41,0.0,0,0,0.0
Ivan Serati,12-4-0,http://ufcstats.com/fighter-details/b23fca14c7b79935,"6' 0""",205 lbs.,--,Orthodox,--,0.86,26,5.33,29,0.0,0,0,0.0
Alex Serdyukov,8-5-0,http://ufcstats.com/fighter-details/253d3f9e97ca149a,"6' 2""",170 lbs.,"74""",Orthodox,"May 24, 1980",4.94,48,3.1,46,1.84,55,67,1.8
Nicholas Sergiacomi,1-1-0,http://ufcstats.com/fighter-details/efab191f204ffa17,--,170 lbs.,--,,--,4.38,55,3.94,59,0.0,0,0,0.0
Matt Serra,11-7-0,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974",1.98,39,2.64,46,2.05,20,38,0.9
Nick Serra,7-3-0,http://ufcstats.com/fighter-details/1975c2272ba40e71,"5' 9""",170 lbs.,--,Orthodox,"Mar 27, 1978",0.0,0,1.73,43,1.0,10,0,2.0
Adrian Serrano,56-29-4,http://ufcstats.com/fighter-details/e7ec11096eac0282,"5' 8""",170 lbs.,--,,"Dec 23, 1963",0.0,0,0.0,0,0.0,0,0,0.0
Fredy Serrano,3-2-0,http://ufcstats.com/fighter-details/0ccab7c889ede9ea,"5' 3""",125 lbs.,"65""",Orthodox,"Sep 22, 1979",1.58,26,1.89,61,2.84,25,84,0.0
Carl Seumanutafa,10-8-0,http://ufcstats.com/fighter-details/dadaeb402526dca5,"6' 1""",255 lbs.,--,Orthodox,"Jun 15, 1983",0.0,0,3.33,75,0.0,0,0,0.0
Igor Severino,8-1-0,http://ufcstats.com/fighter-details/6ad8e4296f7522d9,"5' 7""",125 lbs.,"69""",Orthodox,"Apr 21, 2003",7.17,52,4.33,47,9.69,71,50,0.0
Dan Severn,101-19-1,http://ufcstats.com/fighter-details/c670aa48827d6be6,"6' 2""",250 lbs.,--,Southpaw,"Jun 08, 1958",0.0,0,0.0,0,0.0,0,0,0.0
Rosi Sexton,13-5-0,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b,"5' 3""",135 lbs.,--,Orthodox,"Jul 16, 1977",3.31,39,7.42,41,0.75,10,80,0.0
Rodrigo Sezinando,9-2-0,http://ufcstats.com/fighter-details/c06d6b18862f9a53,"5' 9""",170 lbs.,"71""",Orthodox,"Dec 11, 1997",2.25,27,8.76,42,3.37,25,66,0.0
Scott Shaffer,0-1-0,http://ufcstats.com/fighter-details/5c38639f860a5542,"5' 7""",145 lbs.,--,Orthodox,--,2.4,67,0.53,50,0.0,0,72,3.0
Edmen Shahbazyan,16-5-0,http://ufcstats.com/fighter-details/4144798612ef96e5,"6' 2""",185 lbs.,"75""",Orthodox,"Nov 20, 1997",3.8,48,3.6,49,1.62,37,66,0.4
Leon Shahbazyan,7-2-0,http://ufcstats.com/fighter-details/9eed2bcc9e0b92af,"6' 4""",170 lbs.,"74""",Orthodox,"Nov 18, 1995",6.33,52,8.18,32,1.46,50,0,0.0
Don Shainis,12-5-0,http://ufcstats.com/fighter-details/da4628f173337902,"5' 6""",145 lbs.,"67""",Orthodox,"Sep 16, 1990",3.42,50,5.87,31,0.97,25,20,1.9
Liliya Shakirova,8-2-0,http://ufcstats.com/fighter-details/f300763147320d12,"5' 4""",125 lbs.,"65""",Orthodox,"Oct 24, 1991",2.7,30,2.58,74,0.0,0,0,0.0
Kamal Shalorus,9-5-2,http://ufcstats.com/fighter-details/ece280745f8727b8,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 27, 1972",3.06,32,2.99,70,2.07,50,80,0.0
Ken Shamrock,28-17-2,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,"6' 1""",205 lbs.,"72""",Orthodox,"Feb 11, 1964",1.47,46,4.3,39,0.94,60,44,2.5
Frank Shamrock,23-10-2,http://ufcstats.com/fighter-details/fcaae0385b514f11,"5' 10""",185 lbs.,--,Orthodox,"Dec 08, 1972",4.75,53,4.66,57,0.35,50,37,1.1
Shang Zhifa,32-8-0,http://ufcstats.com/fighter-details/5a7350645bc9bd6e,"5' 7""",125 lbs.,"63""",Orthodox,"Mar 15, 1986",1.27,32,1.27,60,2.0,100,0,0.0
Sean Sharaf,4-2-0,http://ufcstats.com/fighter-details/0f3a990526c5e706,"6' 3""",252 lbs.,"77""",Orthodox,"Jul 11, 1993",7.41,43,15.0,42,0.93,11,0,0.0
Priya Sharma,5-2-0,http://ufcstats.com/fighter-details/5f23eaf9e9c34667,"5' 1""",115 lbs.,"59""",Orthodox,"Aug 29, 1991",1.33,16,3.2,40,0.0,0,55,0.0
Jason Sharp,3-3-0,http://ufcstats.com/fighter-details/285e32e41f61a5b1,--,205 lbs.,--,,--,0.0,0,0.0,0,0.0,0,0,0.0
Eric Shelton,12-6-0,http://ufcstats.com/fighter-details/a0c64f272b65d441,"5' 6""",125 lbs.,"68""",Orthodox,"Feb 02, 1991",2.57,42,1.88,63,2.83,51,46,0.2
Sean Sherk,36-4-1,http://ufcstats.com/fighter-details/029880cdbf5ca089,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973",2.17,35,2.71,55,4.09,46,56,0.4
Chase Sherman,16-12-0,http://ufcstats.com/fighter-details/01b352b6a9074d5c,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",6.04,45,6.65,52,0.09,50,74,0.0
Valentina Shevchenko,26-4-1,http://ufcstats.com/fighter-details/132deb59abae64b1,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",3.04,52,2.0,63,2.65,61,76,0.3
Antonina Shevchenko,10-4-0,http://ufcstats.com/fighter-details/d7338bcb141abd2c,"5' 8""",125 lbs.,"67""",Southpaw,"Nov 20, 1984",3.86,55,2.93,52,0.43,42,53,0.4
Shi Ming,17-6-0,http://ufcstats.com/fighter-details/d683f4870742b273,"5' 2""",115 lbs.,"60""",Orthodox,"Nov 14, 1994",3.12,36,2.92,53,0.81,30,57,0.0
Katsuyori Shibata,4-11-1,http://ufcstats.com/fighter-details/d4da8995fc91e7ef,"6' 0""",168 lbs.,--,Orthodox,"Nov 17, 1979",2.06,35,2.4,53,0.49,50,53,0.7
Jake Shields,31-9-1 (1 NC),http://ufcstats.com/fighter-details/fe435e440b5de0ff,"6' 0""",170 lbs.,"72""",Orthodox,"Jan 09, 1979",2.45,36,1.8,56,2.83,29,35,1.2
Henrique Shiguemoto,13-4-1,http://ufcstats.com/fighter-details/5d1700cfbaafbe06,"5' 11""",185 lbs.,"72""",Orthodox,"Jun 22, 1989",3.6,33,6.0,16,0.0,0,50,0.0
Shunichi Shimizu,30-18-11 (1 NC),http://ufcstats.com/fighter-details/10657c60ce349e0f,"5' 5""",135 lbs.,--,Orthodox,"Jan 31, 1985",0.14,33,4.68,30,0.0,0,0,0.0
Wade Shipp,11-5-0,http://ufcstats.com/fighter-details/a9a314cc77d90b6e,"6' 3""",245 lbs.,--,Orthodox,"Feb 09, 1975",4.29,86,2.14,0,0.0,0,75,0.0
Raja Shippen,18-11-1,http://ufcstats.com/fighter-details/d9e1942637bd57a4,"5' 6""",145 lbs.,--,,"Oct 07, 1986",0.0,0,0.0,0,0.0,0,0,0.0
Yuya Shirai,26-14-2,http://ufcstats.com/fighter-details/a79bfbc01b2264d6,"5' 8""",168 lbs.,--,Orthodox,"Apr 02, 1980",1.02,100,4.07,55,0.0,0,0,0.0
Wes Shivers,7-1-0,http://ufcstats.com/fighter-details/ad863b0d57952c57,"6' 8""",--,--,,"Mar 08, 1977",0.0,0,0.0,0,0.0,0,0,0.0
Alexander Shlemenko,56-9-0 (1 NC),http://ufcstats.com/fighter-details/ed3ea649b34ddb6c,"5' 11""",185 lbs.,--,,"May 20, 1984",4.36,60,1.71,63,0.0,0,0,0.0
Josh Shockley,11-4-0,http://ufcstats.com/fighter-details/1d36f1ac66cf689d,"6' 1""",155 lbs.,--,Orthodox,"Nov 15, 1989",1.4,33,1.75,60,0.0,0,61,0.8
Josh Shockman,6-3-0,http://ufcstats.com/fighter-details/821cd80aab70d5f9,"6' 4""",235 lbs.,--,Southpaw,"Dec 29, 1980",0.87,32,0.87,58,0.0,0,23,0.0
Akira Shoji,14-17-5,http://ufcstats.com/fighter-details/b0c95dc8e858452c,"5' 8""",195 lbs.,--,Orthodox,"Jan 31, 1974",1.03,34,2.63,53,1.79,73,82,0.4
Liudvik Sholinian,9-4-1,http://ufcstats.com/fighter-details/1a54231796e24a3f,"5' 10""",135 lbs.,"71""",Orthodox,"Jan 20, 1990",2.5,30,5.67,55,0.0,0,66,0.0
Jack Shore,17-3-0,http://ufcstats.com/fighter-details/b8a85389d115e35a,"5' 8""",145 lbs.,"71""",Orthodox,"Feb 06, 1995",3.6,58,2.31,56,3.22,39,74,0.6
Landon Showalter,11-19-1,http://ufcstats.com/fighter-details/35cc17760b06f36d,"6' 0""",185 lbs.,--,,"Jun 14, 1976",0.0,0,0.0,0,0.0,0,0,0.0
Ivan Shtyrkov,15-0-1,http://ufcstats.com/fighter-details/1f4b1d7d12601c5f,"6' 0""",205 lbs.,"74""",Orthodox,"Jun 09, 1988",0.0,0,0.0,0,0.0,0,0,0.0
Brandon Shuey,7-6-0,http://ufcstats.com/fighter-details/585f9ffdb0cd0466,"5' 7""",155 lbs.,--,Orthodox,"Feb 01, 1976",0.68,33,1.36,0,0.0,0,0,10.2
Ronal Siahaan,7-1-0,http://ufcstats.com/fighter-details/762226efa2b01654,"5' 7""",125 lbs.,"71""",Southpaw,"May 05, 1996",0.63,66,6.17,25,0.0,0,25,0.0
Sam Sicilia,15-8-0,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986",2.46,33,3.55,59,1.45,43,70,0.9
Kiril Sidelnikov,11-4-0,http://ufcstats.com/fighter-details/cf772fb504842dc3,"5' 11""",230 lbs.,--,,"Aug 17, 1988",2.87,28,4.48,61,0.0,0,0,0.0
Serhiy Sidey,12-2-0,http://ufcstats.com/fighter-details/1a2bf44edb8055b6,"5' 11""",135 lbs.,"72""",Switch,"Jul 04, 1996",4.49,39,4.26,54,1.58,25,20,1.3
Steven Siler,29-16-0,http://ufcstats.com/fighter-details/d188a3b817860ec6,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987",3.21,41,2.96,54,0.47,21,55,1.6
Siala Siliga,12-5-0,http://ufcstats.com/fighter-details/3cf68c1d17f66af7,"6' 1""",290 lbs.,--,Orthodox,"Oct 08, 1970",1.08,26,1.96,50,1.47,50,80,0.0
Xavier Siller,5-5-0,http://ufcstats.com/fighter-details/9a08c2753184ac6d,"5' 5""",125 lbs.,--,,"Jun 06, 1994",1.02,36,1.53,57,3.83,100,0,0.0
Assuerio Silva,16-8-0 (1 NC),http://ufcstats.com/fighter-details/e091482fa6648261,"5' 10""",241 lbs.,--,Orthodox,"Jun 18, 1974",1.42,46,4.2,54,2.66,34,25,1.8
Anderson Silva,34-11-0 (1 NC),http://ufcstats.com/fighter-details/1f454354805b6f75,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 14, 1975",3.05,61,2.05,60,0.5,77,69,0.8
Wanderlei Silva,35-13-1 (1 NC),http://ufcstats.com/fighter-details/a1f6999fe57236e0,"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976",2.79,40,2.19,60,0.97,53,62,0.6
Thiago Silva,19-6-0 (2 NC),http://ufcstats.com/fighter-details/2924886ee9c4c527,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982",3.92,50,2.55,67,1.03,47,70,0.7
Paulo Cesar Silva,2-6-0,http://ufcstats.com/fighter-details/55b8dc4e54fe2c59,"7' 5""",385 lbs.,--,Orthodox,"Jul 21, 1963",0.4,15,2.72,47,0.42,100,16,0.4
Jean Silva,19-12-3 (1 NC),http://ufcstats.com/fighter-details/9211aae062b799d6,"5' 6""",160 lbs.,--,Orthodox,"Oct 08, 1977",0.73,22,2.93,52,0.0,0,0,0.0
Edson Silva,14-12-0 (1 NC),http://ufcstats.com/fighter-details/a1153013cb5f628f,--,205 lbs.,--,Orthodox,--,2.69,14,5.37,50,0.0,0,0,0.0
Sidney Silva,8-4-0,http://ufcstats.com/fighter-details/a6c32678efd4f434,"6' 3""",170 lbs.,--,Southpaw,"Feb 27, 1972",2.86,65,3.3,34,3.3,100,0,0.0
Jay Silva,10-11-1,http://ufcstats.com/fighter-details/53bb0d40905b87c0,"6' 2""",185 lbs.,--,Southpaw,"May 25, 1981",1.13,34,3.07,40,0.0,0,38,1.0
Antonio Silva,19-12-1,http://ufcstats.com/fighter-details/8349d55cdecd393a,"6' 4""",264 lbs.,"82""",Orthodox,"Sep 14, 1979",2.89,45,3.09,50,0.82,29,66,0.8
Fabio Silva,1-8-0,http://ufcstats.com/fighter-details/2ba479b409011527,"5' 11""",205 lbs.,--,Orthodox,"Mar 31, 1982",0.09,11,5.9,38,0.0,0,0,0.0
Erick Silva,19-9-0 (1 NC),http://ufcstats.com/fighter-details/5866fc86183a9fb8,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 21, 1984",2.5,48,4.18,49,0.85,35,56,1.4
Leandro Silva,20-6-1 (1 NC),http://ufcstats.com/fighter-details/159da492e000afbf,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 11, 1985",2.39,48,2.08,63,1.76,37,65,0.4
Claudio Silva,14-4-0,http://ufcstats.com/fighter-details/6f7c616b98e18c29,"5' 11""",170 lbs.,"71""",Southpaw,"Sep 06, 1982",2.48,42,3.0,46,2.85,26,44,1.1
Wagner Silva,6-3-0,http://ufcstats.com/fighter-details/fb79582c410d049e,"6' 0""",170 lbs.,--,Orthodox,"Feb 07, 1987",1.69,29,2.87,65,0.0,0,58,0.0
